user_id_numfix,user_id,screen_name,bio,withheld_category,withheld_in_countries,withheld_ever,followers_count,following_count,signup_date,first_observed
'210017099,210017099,mesutdemirtas81,Ümit sizseniz; Ümit SİZSİNİZ!!!!,withheld,TR,TR,4457,5037,2010-10-30,2017-10-03
'210903844,210903844,farukmercan,Gazeteci-Yazar/Journalist and Writer,withheld,TR,TR,277615,152,2010-11-01,2017-10-03
'213555363,213555363,14words4ever,I Believe in 14 words! Die Zeit ist reif für den NATIONALEN WIDERSTAND! ERLEBNISORIENTIERTER REMIGRATIONSHELFER!,withheld,DE,DE,209,689,2010-11-09,2017-10-02
'214470817,214470817,nr_kns,"NAZARDAN DUR KILMA BENDEGÂNI,GÖZLE SULTANIM!",withheld,TR,TR,557,1451,2010-11-11,2017-10-02
'214544700,214544700,bkenes,"Önce insan, oğul, eş, baba, gazeteci-yazar, PhD uluslararasi iliskiler @Stockholmcf @tr724com",withheld,TR,TR,190946,1262,2010-11-11,2017-10-02
'214899437,214899437,aryendise,Journalist / Rojnamevan,inactive,TR,TR,5258,2147,2010-11-12,2017-10-03
'215584318,215584318,haruntokak,,withheld,TR,TR,100231,647,2010-11-14,2017-10-02
'215943860,215943860,DikDuruss,"Sosyal medya uzmanı, Kurdish People ✌",withheld,TR,TR,148,180,2010-11-15,2017-10-03
'219259246,219259246,erhan_basyurt,Gazeteci - Yazar / Journalist - Writer,withheld,TR,TR,170773,774,2010-11-24,2017-10-02
'222074407,222074407,martinhazelluk,"Geo/Political, Intelligence, Military, Diplomatic sphere's embraced in gravity.",withheld,DE,DE,79,614,2010-12-02,2017-12-08
'223401306,223401306,mirsedes0,This account has been withheld in: Turkey.,withheld,TR,TR,412,566,2010-12-06,2017-10-04
'225031378,225031378,medyali,,withheld,TR,TR,127,465,2010-12-10,2017-10-03
'225090469,225090469,pzumer,When injustice becomes law Resistance becomes duty.. Free Kashmir,withheld,IN,IN,556,230,2010-12-10,2017-10-16
'225418471,225418471,Insoumix,La vérité rend libre...,withheld,DE + FR,DE + FR,632,680,2010-12-11,2017-10-02
'226153494,226153494,AnadolununSesiH,"Anadolunun Sesi Radyo ve Haber sitesinin resmi Twitter hesabıdır. Sansüre karşı sokaklarda buluşacak, milyonlarla soracağız hesabımızı!",withheld,TR,TR,34213,11,2010-12-13,2017-10-04
'228023346,228023346,Pinselstriche_,Informationen der außerparlamentarischen Widerstandsbewegung im Mittelsächsischen Hügelland!,withheld,DE,DE,405,262,2010-12-18,2017-10-02
'229060642,229060642,feruduni,%1 gerceklestigi zaman % 99 onemsizdir !,withheld,TR,TR,312,431,2010-12-21,2017-10-02
'230787783,230787783,sexobaverexo,AMED'de doğan gedè bajarî. zazaca konuşulan mahallede Kürtçe büyüdü İlkokulda öğretmenin attığı dayağa direnemeyip Türkçe öğrendi Bugün bir şèxo kolay yetişmiyr,withheld,TR,TR,1410,612,2010-12-26,2017-10-03
'235571941,235571941,insansaa_gol,ütopya,withheld,TR,TR,1169,2135,2011-01-08,2017-10-03
'239865886,239865886,tajimustafa,Speaker | Writer | Activist | Hizb ut-Tahrir,withheld,RU,RU,14349,1084,2011-01-18,2017-10-16
'243081824,243081824,HizbTahrirTunis,حزب التحرير هو حزب سياسي مبدؤه الإسلام. فالسياسة عمله، والإسلام مبدؤه، وهو يعمل بين الأمة ومعها لتتخذ الإسلام قضية لها، وليقودها لإعادة الخلافة,withheld,RU,RU,5304,14,2011-01-26,2017-10-16
'243726128,243726128,RespublicaQc,"ϟÉlitiste,traditionaliste.Exaltée militaro-nationaliste.Souveraineté des peuples en armes !MORT À TOUS LES LIBÉRALISMES !NatSocϟ On ne peut empêcher un❤d'aimer.",withheld,FR,FR,782,1548,2011-01-27,2017-10-02
'244980581,244980581,HizmetMovement,"Latest news, academic excerpts, interviews, book reviews, and opinion-editorials on Fethullah Gulen and the Hizmet Movement (aka the Gulen Movement).",withheld,TR,TR,6052,0,2011-01-30,2017-10-02
'245074961,245074961,efendisizKarta1,This account has been withheld in: Turkey.,withheld,TR,TR,1222,357,2011-01-30,2017-10-03
'245879264,245879264,ademyavuza,Gazeteci/Journalist RT ≠ Endorse,withheld,TR,TR,280650,1601,2011-02-01,2017-10-02
'247055399,247055399,ThatJewKiller,"Hi! I'm Adolf Hitler, i was born on April 20th, 1889, in Braunau-am-Inn, Austria.",withheld,DE + FR,DE + FR,4,1,2011-02-04,2017-12-08
'247495419,247495419,ChechenCenter,"Independent Chechen Media, Chechnya, Chechen Republic of Ichkeria, ChRI, Ichkeria",withheld,RU,RU,16085,1738,2011-02-04,2017-10-03
'248166096,248166096,htplmediaoffice,المكتب الإعلامي لحزب التحرير في فلسطين,withheld,RU,RU,5270,1,2011-02-06,2017-10-16
'248829087,248829087,ahamitbilici,Özgür Zaman Gazetesi son GYY (Last Editor in Chief of Zaman) #Cihan #TodaysZaman #Aksiyon #Irmak #democracy #media #Islam #Hizmet #Turkey #EU #İstanbul #Erzurum,withheld,TR,TR,220258,1464,2011-02-07,2017-10-02
'248999655,248999655,IrfanSOfficial,Teacher | Journalist | #SM Activist | #Quran & #Hadith |Islamic Scholar | #Poet | #Patriot | #نظریہ_پاکستان | #Traveling |,withheld,IN,IN,2281,116,2011-02-08,2017-10-16
'250160754,250160754,savasgenc,Professor of IR - Affiliated Researcher at SUITS - Evinin Babası,withheld,TR,TR,118762,286,2011-02-10,2017-10-02
'255891030,255891030,HTIpress,,withheld,RU,RU,23677,11,2011-02-22,2017-10-16
'256969897,256969897,Rojevakurdistan,#Kurdistan #Turkiye #PKK #PDK #YPG #Rojava #Kobane #Ocalan #Bildirici #Isik,withheld,TR,TR,9884,212,2011-02-24,2017-10-03
'257168336,257168336,alwayi,Официальная страница журнала Аль-Ваъй на http://t.co/rbHelGTb,withheld,RU,RU,63,17,2011-02-24,2017-10-16
'257387729,257387729,OsmanBakhach,مدير المكتب الإعلامي المركزي لحزب التحرير,withheld,RU,RU,6853,340,2011-02-25,2017-10-16
'261414756,261414756,muntzerr,"Yaran derine gitmiş, Fitil tutmaz, bilirim...Ama hesap Dağlarladır. Umut, Dağlarla... Hacettepe- UNİL",withheld,TR,TR,196,140,2011-03-05,2017-10-04
'265113271,265113271,rojhaberorg,Medeni Ay,withheld,TR,TR,2248,999,2011-03-13,2017-10-03
'265263882,265263882,NeonaziDiablo,Hate is baggage. Life's too short to be pissed off all the time. | #NeoNaziRP [Sensitive material] | #Diablo,withheld,DE,DE,2596,74,2011-03-13,2017-10-16
'265944968,265944968,ANFKURDI01,https://t.co/FienTP4fJG Hesabê Nû #FF @AnfAjansaNuce û @anfnucedimen,withheld,TR,TR,90762,6,2011-03-14,2017-10-03
'266723795,266723795,Okay_Pala,"Muslim political activist | Writer | Speaker | Media Representative, Hizb ut Tahrir The Netherlands.",withheld,RU,RU,4226,463,2011-03-15,2017-10-16
'268051742,268051742,BirayeCiya,Hesap Sansürlendi Yeni Hesap FF @ciyabiraye,withheld,TR,TR,854,641,2011-03-18,2017-10-04
'268647791,268647791,Schutzsaffel_SS,,withheld,DE,DE,167,26,2011-03-19,2017-10-02
'269679756,269679756,Chav3000,"Bin kez ölsem ve bin kez doğsam, yine Kürdistanlı bir Kürt olarak doğmayı tercih ederim! Halklar Kardeştir!",withheld,TR,TR,5473,4383,2011-03-21,2017-10-03
'271593871,271593871,carduchian,Ez pîlewer im ne gewherî me Xudreste me ez ne perwerî me Kurmanc im û kûhî û kenarî Ev çend xeber in di kurdwarî,withheld,TR,TR,54,108,2011-03-24,2017-10-03
'272383381,272383381,fuzeyuji,私は支那人です。日本皇军大好！大東亞共榮萬歲！支那事變日軍被迫進入支那解救僑民和駐軍，也是為了阻止支那和大東亞赤化，解救支那愚奴脫離專制暴政與犹太共产党赤化地獄。所謂南京虐殺是犹太傀儡和代理人支那邪惡魔鬼匪幫與犹太露米的捏造，實為蔣與國匪的自導自演。/邪恶魔鬼犹太是各种族和各国族不幸的根源！,withheld,DE + FR,DE + FR,2336,673,2011-03-26,2017-10-02
'273362537,273362537,MefkureFM,Duymayan Kalmasın,withheld,TR,TR,136945,1,2011-03-28,2017-10-03
'273648929,273648929,curdistani,The World is my Home and Kurdistan is my Family - Gerdun cîhê mine û Kurdistan malbata mine.,withheld,TR,TR,17717,1819,2011-03-28,2017-10-03
'276016319,276016319,SosyalAnadolu,Your account has been withheld in Turkey in response to a legal demand. Learn more.,withheld,TR,TR,59805,1069,2011-04-02,2017-10-02
'281436300,281436300,bahersaleh,عضو المكتب الإعلامي لحزب التحرير في فلسطين,withheld,RU,RU,1733,232,2011-04-13,2017-10-16
'282878904,282878904,DirokaNu,"Eger hûn nebin yek, hûnê herin yek bi yek.",withheld,TR,TR,1428,1036,2011-04-16,2017-10-03
'283439909,283439909,nihiliumm,,withheld,TR,TR,562,687,2011-04-17,2017-10-03
'284059919,284059919,dilocandala,Kürdîstan Nisêbîna rengîn her tişt tê rexnekirin. ti tişt u tu kes ne bêhempaye. slav u rêZ,withheld,TR,TR,509,513,2011-04-18,2017-10-03
'285994737,285994737,aliHaslan,Gazeteci. Journalist. Zaman Gazetesi Washington eski Temsilcisi. Former Washington Correspondent of Turkey's Zaman Newspaper.,withheld,TR,TR,40857,654,2011-04-22,2017-10-02
'287533657,287533657,alaa_abu_saleh1,عضو المكتب الإعلامي لحزب التحرير في فلسطين,withheld,RU,RU,1730,55,2011-04-25,2017-10-16
'287843201,287843201,PoliticalIslam,"Vlogger, scientist, educator, author of best selling books on political Islam. Founder, CSPI https://t.co/lFAyg6Vng5 I follow the common man.",withheld,DE,DE,31246,3506,2011-04-25,2017-10-02
'291273472,291273472,tmdflakstp,명언/나치독일 정보등을 말합니다 실험중,withheld,DE,DE,124,0,2011-05-01,2017-10-03
'292857486,292857486,gulenbewegung,"Muhammed Fethullah Gülen ist ein islamischer Gelehrter und Denker, ein produktiver Autor und Dichter.",withheld,TR,TR,7336,5,2011-05-04,2017-10-03
'294743789,294743789,PincheSarita,"No soy tu crush, solo soy una persona físicamente atractiva.",inactive,DE,DE,8366,312,2011-05-07,2017-12-08
'297872828,297872828,realcasinogames,Slot Machines #casinogames https://t.co/zHrqZG938j Casino Games developed by the best Online Casino Software providers.,withheld,RU,RU,17180,36,2011-05-13,2017-10-03
'302111485,302111485,Enes_Kanter,{Hizmetin Hizmetkârı} #Live4Others 🗽 #EK00 https://t.co/2ff4gWjSdE 🇹🇷 https://t.co/OY1rPtavCH,withheld,TR,TR,532832,61,2011-05-20,2017-10-02
'305655577,305655577,BishBashBongo,it's ok to be white,inactive,DE,DE,22960,19511,2011-05-26,2017-10-02
'306462816,306462816,sosyalpencere,#HiçDurmadanYürüyeceksiniz Sosyal Pencere #sosyalpencere @sosyalpencere Ülkemiz ve milletimizin değer verdiği kampanyaları destekleriz.,withheld,TR,TR,456502,84,2011-05-27,2017-10-02
'308258393,308258393,AKurucan,,withheld,TR,TR,233951,1997,2011-05-31,2017-10-02
'309957858,309957858,KurdsWillWin,"Nobody has ever broken the Resistance Spirit of the Kurdish People.Not Saddam,Not Atatürk,neither will Erdogan or ISIS rats .",withheld,TR,TR,5372,1645,2011-06-02,2017-10-03
'311118058,311118058,Murat_Macit58,"Seccadesini memleket sayanın gurbet derdi olurmu hiç! Görüşlerimin bağı yoktur, bu nedenle kimseyi bağlamaz",withheld,TR,TR,7788,3611,2011-06-04,2017-10-02
'314815983,314815983,Ovali30,"Özgürlük, onu cesaretle savunup taşıyanların hakkıdır.",withheld,TR,TR,448,700,2011-06-10,2017-10-04
'317734636,317734636,ravindrarathod2,"कट्टर हिन्दु हूँ। संघी हूँ उन्हीके विचारोसे बंधी हूँ। बकवास का जवाब उसी भाषा में मिलेगा।जो धर्म की रक्षा करता है, धर्म उसकी रक्षा करता है। Wake up Hindus.",withheld,DE,DE,330,588,2011-06-15,2017-10-02
'321693960,321693960,birlesik,★ F.K.B.C. | Resmi Twitter hesabı | Anti-fascist action! | ★ FF ↪ @fkbc_ ★ @birlesik_ ★ @fkbc_org,withheld,TR,TR,19153,4,2011-06-22,2017-10-03
'323105227,323105227,YAKINCAKLI,"ALLAH'IM, yaptığım her DUÂ, SENİN RAHMET ETTİĞİN, ettiğim her lânet de SENİN lânet ettiğin kimsenin üzerine olsun.",inactive,TR,TR,3747,3449,2011-06-24,2017-10-03
'326003773,326003773,osimsek_herkul,Hem asıl hem de yedek hesaplarım diktatörlük tarafından Türkiye'de engellendi. Paylaşımlarımı https://t.co/dBnlON7APS üzerinden takip edebilirsiniz.,withheld,TR,TR,259358,34,2011-06-29,2017-10-02
'328243175,328243175,Duffys44,"National Socialist #Hitlerwasright #whitegenocide Odins heathen! anti-communist/Zionist, #withjewswelose 14🗡88",withheld,DE + FR,DE + FR,534,901,2011-07-03,2017-10-02
'331487598,331487598,Hizbuttahrir_HT,Hizb ut-Tahrir is a political party whose ideology is Islam. This is run by the shabab of Hizb ut-Tahrir. For the official page go to http://t.co/k3turTSQwb,withheld,RU,RU,1259,0,2011-07-08,2017-10-16
'334318803,334318803,KD_Karadeniz,Öteler'den Ötekiler'le !,withheld,TR,TR,392,183,2011-07-12,2017-10-04
'337661889,337661889,tahrir_info,المكتب الإعلامي لحزب التحرير - ولاية لبنان طرابلس - أبي سمراء لمراسلتنا: ht@tahrir.info,withheld,RU,RU,1138,61,2011-07-18,2017-10-16
'338459738,338459738,Swe_Senay_Sahin,"Chokladister i alla länder, förena er! Kurd✌ Snart även statsvetare.",withheld,TR,TR,1746,1162,2011-07-19,2017-10-03
'342300736,342300736,hannoverticker,Das nationale Informationsportal aus Hannover,withheld,DE,DE,606,230,2011-07-25,2017-10-02
'345157014,345157014,forwhitpride,,inactive,DE,DE,82,2,2011-07-30,2017-10-02
'345742121,345742121,DonSolozzo,,withheld,DE,DE,64,14,2011-07-31,2017-10-03
'346612013,346612013,Ozcan_Keles,In restless search within and without. PhDing Barrister in Islam and Human Rights.,not_withheld,,TR,7414,2219,2011-08-01,2017-10-02
'348366263,348366263,dewran210,This account has been withheld in: Turkey.,withheld,TR,TR,4960,4691,2011-08-04,2017-10-03
'350214715,350214715,sabenam93,Dr en science politique,withheld,FR,FR,706,22,2011-08-07,2017-10-16
'353066843,353066843,akil_eskisi,$:(,withheld,TR,TR,857,793,2011-08-11,2017-10-02
'356388800,356388800,Treu_zu_18,Frei. Sozial. National!,withheld,DE,DE,44,68,2011-08-16,2017-10-02
'359058080,359058080,FGulenNL,"Een leven gewijd aan vrede, dialoog en onderwijs.",withheld,TR,TR,2423,3,2011-08-20,2017-10-02
'368169518,368169518,cekdaramed21,,withheld,TR,TR,306,583,2011-09-05,2017-10-04
'372179642,372179642,mceutv,MC EU TV | Facebook: https://t.co/qVDj5qZNgg +4915787928848 whatsapp.,withheld,TR,TR,316495,2,2011-09-12,2017-10-02
'372410604,372410604,tekoseraroje,kravatlı gerilla,withheld,TR,TR,104,316,2011-09-12,2017-10-03
'372718169,372718169,Denk___Mal,"Willkommen im meinungsfreistem Deutschland aller Zeiten 😞😞😞 Da hier stummgeschaltet, nun auf dem noch freiem Netzwerk #gab https://t.co/IynJffw2l4",withheld,DE,DE,364,708,2011-09-13,2017-10-03
'374315940,374315940,1st_Duke,,withheld,DE,DE,14,81,2011-09-16,2017-10-16
'378681081,378681081,aakadiroglu,Gazeteci / Journalist,withheld,TR,TR,236007,213,2011-09-23,2017-10-03
'381994185,381994185,RadyoGundetape,Emek ve insandan yana... https://t.co/0L7QEQxcAV https://t.co/iI8A6QVeM2 https://t.co/wWdhTxnmyX,withheld,TR,TR,3212,824,2011-09-29,2017-10-04
'383744457,383744457,AbouNagie,صاحب مؤسسة اقرأ لتوزيع تراجم القران مجانا فى أوروبا ** داعية هدى الله الآلاف من خلاله فى أوروبا,withheld,DE,DE,1426,18,2011-10-02,2017-10-10
'384499559,384499559,amed__lice,Korku hiç kimseyi ölümden kurtarmaz...,inactive,TR,TR,1872,1295,2011-10-03,2017-10-03
'384592907,384592907,RedurXelil,Syrian Democratic Forces - General Staff - Office of public relations قوات سوريا الديمقراطية - هيئة الاركان - مكتب العلاقات العامة,withheld,TR,TR,52479,299,2011-10-03,2017-10-03
'387813577,387813577,ProTrump001,Moderate Islamophobia is the ideology of peace. #NotAllIslamophobes 😭 https://t.co/VjAtSUj9TS,withheld,DE,DE,3500,3642,2011-10-09,2017-10-02
'388818271,388818271,AliTalip3,Twitter Takipçi Arttırma : https://t.co/jF2sn5Q3VD…,withheld,TR,TR,965,0,2011-10-11,2017-10-03
'394147291,394147291,redflag04,"sen boynuna ip geçirdiğin an, seni sürüklemeye bir sürü gönüllü çıkar!",inactive,TR,TR,161,879,2011-10-19,2017-10-03
'395461418,395461418,viking_inc_,"Бандерівець,соціопат,падонак,хам,егоїст, грубіян,цинік,псих,параноїк, мізантроп,збочинець, расист і романтик. Засновник #четвер_брюнеток #thursdayofBrunet",withheld,RU,RU,1134,361,2011-10-21,2017-10-03
'395546878,395546878,HeillHitler,"NSDAP' de Führer 🇩🇪 Doğuştan Schalke'li ⚽️ Boğa Burcu, Milka Aşığı 🍫 Bacak Omuzu Seven, Tek Taşaklı Führer.",withheld,DE,DE,896,678,2011-10-21,2017-10-03
'399308300,399308300,baveviyal,gazeteci,withheld,TR,TR,291,950,2011-10-27,2017-10-04
'399601668,399601668,zerya_zagros,Rojnamevan-Journalistin /'Beni öldürerek yok edebilirsiniz. Ama benim ölümüm binlerce Kürdün uyanışı olacaktır',withheld,TR,TR,6605,615,2011-10-27,2017-10-03
'400367367,400367367,snglloztrkk,#bağımsız #terazi #FB #hayvansever #yerinegöredenge #2dünyaarasındaoyuncu,withheld,TR,TR,452,657,2011-10-28,2017-10-04
'404687826,404687826,mbirligi,Yeni Evrede Mücadele Birliği Dergisi,withheld,TR,TR,4303,751,2011-11-04,2017-10-03
'405387961,405387961,sencopenco,This account has been withheld in: Turkey.,withheld,TR,TR,404,423,2011-11-05,2017-10-03
'408759843,408759843,murr_williamd,"Als Christ mu? ich lassen sich nicht betrugen, aber ich muss ein Kampfer fur Wahrheit und Gerechtigkeit sein.",withheld,DE,DE,16,53,2011-11-09,2017-10-02
'409455361,409455361,Ahmede_xane,This account has been withheld in: Turkey.,withheld,TR,TR,1018,111,2011-11-10,2017-10-03
'410740012,410740012,__kurdistan__,This account has been withheld in: Turkey.,withheld,TR,TR,4759,136,2011-11-12,2017-10-03
'412086422,412086422,samiunall,Editor,withheld,TR,TR,24457,157,2011-11-14,2017-10-02
'412564040,412564040,weHATEhomos,,withheld,FR,FR,54,38,2011-11-14,2017-10-16
'413155245,413155245,SeyithanE,,withheld,TR,TR,640,773,2011-11-15,2017-10-03
'413312511,413312511,HTRussia,Hizb ut-Tahrir Caliphate Islam,withheld,RU,RU,448,395,2011-11-15,2017-10-16
'414881623,414881623,AriadniCorfu,"Female, Greek. A Greek who does not forget. And has not forgiven... - - - - - 15.2.1999 Roja Reş #FreedomForOcalan #TwitterKurds ☆☆☆",withheld,TR,TR,5451,5527,2011-11-17,2017-10-03
'418664573,418664573,BahozKna,,withheld,TR,TR,431,1057,2011-11-22,2017-10-03
'419658583,419658583,FGulencomTR,Fethullah Gülen Web Sitesi'nin resmî Twitter hesabı.,withheld,TR,TR,273902,1,2011-11-23,2017-10-02
'419660743,419660743,FGulencomEN,Fethullah Gülen Web Site's official Twitter account.,withheld,TR,TR,41341,0,2011-11-23,2017-10-02
'420542453,420542453,mahmutakpinar1,"Academic, Political scientist, Consultant, Journalist, Activist https://t.co/gdOH1Nc2u3 https://t.co/CBh3XJTCCi",withheld,TR,TR,138715,5390,2011-11-24,2017-10-02
'420629175,420629175,kamilmamann,Demokratlar ve Kara Defter kitaplarının yazarı. hesabım Türkiyeden engelli olduğu için VPN ile görebilirsiniz...,withheld,TR,TR,38474,705,2011-11-24,2017-10-02
'421049794,421049794,FGulenTR,Fethullah Gülen'in resmî Twitter hesabı,withheld,TR,TR,51059,0,2011-11-25,2017-10-03
'428741068,428741068,1FethullahGulen,"F.Gulen is Honorary Chairman of @RumiForum, see also: @EmreCelikRumi NOTE: Tweets belong to Rumi Forum & don't represent F.Gulen WEB: https://t.co/kM31PZ1XNR",withheld,TR,TR,7652,7499,2011-12-05,2017-10-02
'428841793,428841793,_bjkolikk,01/01/1990,withheld,TR,TR,8763,6454,2011-12-05,2017-10-04
'433462889,433462889,MichaelHill51,"President, The League of the South",inactive,FR,FR,6296,970,2011-12-10,2017-10-02
'435725661,435725661,dersi4m,Dîsa jî dilê min digirî û ez di nava xwîna dîrokê de difetisim!,withheld,TR,TR,18272,617,2011-12-13,2017-10-03
'436240548,436240548,NaziBitch,SS-Oberaufseherin.La perra de Ravensbrück.escape del infierno.Intima de Irma Grese y Maria Mandel.Das böse Mädchen卐 ,withheld,DE,DE,184,190,2011-12-13,2017-10-02
'437436858,437436858,ankaateskusu_,Hür KUL(LA İLAHE İLLALLAH),withheld,TR,TR,1291,3507,2011-12-15,2017-10-02
'438744360,438744360,Alhamid2,‏أعمل لأجل : الضمان الصحي ، مجانية التعليم ، السلام ، العدالة والضمان الإجتماعي للفقراء ، الديمقراطية ، حريات عامة ، دولة فيدرالية علمانية ، إخوة المظلومين .,withheld,TR,TR,5371,2491,2011-12-16,2017-10-03
'443454624,443454624,hizbuttahrir_ru,"Хизб ут-Тахрир является политической партией, идеологией которой является Ислам, а целью восстановление исламского образа жизни",withheld,RU,RU,374,2,2011-12-22,2017-10-16
'450601261,450601261,Evin_Jiyan_21_P,I'm nothing I'm simply & only Jiyan - About #TwitterKurds #Rojava #Syria #Turkey #Rojhelat #Iran #Iraq - A little Agnostic yazdiğim sadece beni bağlar. Noqte!,withheld,TR,TR,4154,1862,2011-12-30,2017-10-03
'450751811,450751811,RotinSonDakika,ŞIRNAK.HEZEX BAFELİ GÖNÜLÜ MUHABİR,withheld,TR,TR,5139,2786,2011-12-30,2017-10-03
'451604988,451604988,ciwanjan,"Bi tavé re dildar, bi stérkan re heval e.",withheld,TR,TR,346,722,2011-12-31,2017-10-04
'453467109,453467109,ChristianWulff1,"Against sex with children & other Turkish/Erdogan perversities, #exMuslim fan.",withheld,DE,DE,249,339,2012-01-02,2017-10-02
'454388038,454388038,BlackoutTurkey,"News & Articles on ""#TurkishPolitics, #July15, #FailedCoup, #Purge, #HumanRights issues, #PressFreedom in #Turkey - ReTweets ≠ Endorsements",withheld,TR,TR,3347,247,2012-01-03,2017-10-02
'455830743,455830743,davidzuellig,"🌹Trump+Putin+Netanyahu+Orban+Babis+Modi+Aung San SuuKyi+Duterte🌹👍BREXIT+AFD+SVP+FN👍❤️🇺🇸 🇮🇱 🇩🇪 🇵🇱 🇨🇭 🇮🇹 🇯🇵❤️😡left,ISlam,EU,UN,Merkel,Trudeau😡",withheld,DE + FR,DE + FR,2853,4998,2012-01-05,2017-10-02
'456964775,456964775,una_unso_lviv,Офіційна сторінка львівського осередку УНА-УНСО,withheld,RU,RU,158,7,2012-01-06,2017-10-03
'456973053,456973053,1953Amin,Интересуюсь политикой. Хочу изменить мир к лучшему.,withheld,RU,RU,131,371,2012-01-06,2017-10-16
'458481670,458481670,SerhatArarat1,"Yazar, politik konularda....",withheld,TR,TR,390,2048,2012-01-08,2017-10-03
'458640978,458640978,fgulenav,,withheld,TR,TR,267025,1,2012-01-08,2017-10-03
'459166200,459166200,GkhnARZU,,withheld,TR,TR,268,735,2012-01-09,2017-10-03
'462128185,462128185,livannAgiri,Rojnamevan/Gazeteci/Journalist ANF (Fırat Haber Ajansı) muhabiri. Hesabım @LivannAgiri Engellendi. Bu @LivanAgiri04 Yeni Hesabımdır.,withheld,TR,TR,2877,295,2012-01-12,2017-10-03
'463253648,463253648,fdlsubasi,,withheld,TR,TR,96,515,2012-01-13,2017-10-03
'463851462,463851462,AltermediaD,,withheld,DE,DE,800,167,2012-01-14,2017-10-02
'465619194,465619194,HardenbergGraf,Selbständiger Trader,withheld,DE,DE,14,57,2012-01-16,2017-10-16
'467475696,467475696,emekli_t,"de hadi, az kaldi...",withheld,TR,TR,1951,1500,2012-01-18,2017-10-03
'467715983,467715983,QuintaColumna1,N.S. Defensor de los Valores de nuestro Occidente Greco-Latino-Germánico y enemigo del Materialismo histórico.,inactive,FR,FR,844,1874,2012-01-18,2017-10-02
'469190482,469190482,RamazanGuney2,Enayisi bol olan ülkenin uyanigi tok olur Ellemdulilahi .... @kurd_sec 👈spam sayfamizi takibe alalim,withheld,TR,TR,15850,10677,2012-01-20,2017-10-03
'471157865,471157865,kadrisamanci,SUR CİZRE,withheld,TR,TR,164,208,2012-01-22,2017-10-03
'472334285,472334285,garipbir_sakirt,"AKP,lilerden nefret ediyorum. DM 🚫 RT onayladığım anlamına gelmez.",withheld,TR,TR,3308,4085,2012-01-23,2017-10-02
'473865887,473865887,MefkureTV,Hayatın Anlamı,withheld,TR,TR,162100,1,2012-01-25,2017-10-02
'476129032,476129032,MetinGEWDA,"ŞEHİTLERİMİZ TOPRAKTA TOHUM, HASADIMIZ ÖZGÜRLÜK OLACAKTIR.. Kurdıstan/Gever",withheld,TR,TR,2472,1137,2012-01-27,2017-10-03
'477889048,477889048,Corso_88,"El nacionalsocialismo no es ninguna doctrina de inactividad; es una doctrina de lucha. No es una doctrina de goce, sino una doctrina de esfuerzo y de lucha. AH.",withheld,DE + FR,DE + FR,768,520,2012-01-29,2017-10-02
'478170193,478170193,ismailcingoz1,,withheld,TR,TR,71777,214,2012-01-30,2017-10-02
'478808477,478808477,joachimpeiper88,Standartenführer- 1st SS Division Leibstandarte SS Adolf Hitler ~Jäger der Juden~,withheld,DE,DE,165,220,2012-01-30,2017-10-02
'482838365,482838365,Hayritu,,withheld,TR,TR,54646,40,2012-02-04,2017-10-02
'487660641,487660641,Barisin_Avazi,This account has been withheld in: Turkey.,withheld,TR,TR,2209,2293,2012-02-09,2017-10-03
'487834443,487834443,HasanCucuk,Journalist - Gazeteci yedek hesabım @HasanCucuk1,withheld,TR,TR,72633,496,2012-02-09,2017-10-02
'488018270,488018270,Wahr_Sager,"freiheitlich, konservativ, eigenständig denkend, gegen Zionismus, Distanzeritis, Antideutsche/Antifanten/Linksfaschisten, Buntparteien und Holocaust-Schuldkult",withheld,DE,DE,922,100,2012-02-10,2017-10-02
'489762508,489762508,WomenForKhilafa,والمؤمنون والمؤمنات بعضهم أولياء بعض يأمرون بالمعروف وينهون عن المنكر ويقيمون الصلاة ويؤتون الزكاة ويطيعون الله ورسوله أولئك سيرحمهم الله إن الله عزيز حكيم,withheld,RU,RU,13609,1305,2012-02-11,2017-10-16
'490417568,490417568,cjguhkltgbkb,,withheld,TR,TR,2453,1014,2012-02-12,2017-10-03
'491682529,491682529,LesMisogynes,,withheld,FR,FR,14,43,2012-02-13,2017-10-16
'494829052,494829052,ChrisSavage17,organic farmer...anti-vaccine activist...former police officer...oxygen therapist to detox efficiently...endocrine trainer...sets anyone free from mind control,withheld,FR,FR,527,542,2012-02-17,2017-10-03
'496066280,496066280,guckund,,withheld,DE,DE,64,68,2012-02-18,2017-10-10
'499082549,499082549,santi_uh,Pau and Nat are the best // National Socialist,inactive,DE + FR,DE + FR,524,52,2012-02-21,2017-10-03
'499595164,499595164,Nisebiin,Law.student | Focusing on HDP and Kurdistan |,withheld,TR,TR,298,90,2012-02-22,2017-10-03
'501844811,501844811,bruskek,This account has been withheld in: Turkey.,withheld,TR,TR,598,412,2012-02-24,2017-10-03
'503069889,503069889,Eva_Hitler,"Bildlaborantin, Berghof-Bitch. Und geborene Braun.",withheld,DE,DE,1317,20,2012-02-25,2017-10-03
'507864255,507864255,BasogluFatih,Kuş ölür... Sen uçuşu hatırla,withheld,TR,TR,3534,810,2012-02-28,2017-10-03
'511546010,511546010,xelilehmed,canfeda23,withheld,TR,TR,541,722,2012-03-02,2017-10-03
